	WORD	CEFR	CLUE
3403	guiar	a1	['pass over, across, or through', 'direct the course; determine the direction of travelling', 'act as the navigator in a car, plane, or vessel and plan, direct, plot the path and position of the conveyance', 'take (someone) to their seats, as in theaters or auditoriums', 'be a guiding or motivating force or drive', 'watch over like a shepherd, as a teacher of her pupils']
3404	guionista	b1	['a writer of screenplays', 'someone who writes screenplays']
3405	guisa	c1	['an artful or simulated semblance']
3406	guisado	b2	['food prepared by stewing especially meat or fish with vegetables']
3407	guisar	b2	['prepare for eating by applying heat']
3408	guitarra	a1	['a stringed instrument usually having six strings; played by strumming or plucking', 'a musician who plays the guitar']
3409	guiñar	c1	['signal by winking']
3410	guiño	b2	['a reflex that closes and opens the eyes rapidly']
3411	guión	b1	['a written version of a play or other dramatic composition; used in preparing for a performance']
3412	gula	b1	['the Babylonian goddess of healing and consort of Ninurta']
3413	gusano	a1	['any of numerous relatively small elongated soft-bodied animals especially of the phyla Annelida and Chaetognatha and Nematoda and Nemertea and Platyhelminthes; also many insect larvae', 'terrestrial worm that burrows into and helps aerate soil; often surfaces when the ground is cool or wet; used as bait by anglers', 'a soft thick wormlike larva of certain beetles and other insects']
3414	gustar	a1	['be fond of', 'find enjoyable or agreeable', 'derive or receive pleasure from; get enjoyment from; take pleasure in', 'prefer or wish to do something']
3415	gusto	b2	['pleasant palatability', 'the faculty of distinguishing sweet, sour, bitter, and salty properties in the mouth', 'the sensation that results when taste buds in the tongue and throat convey information about the chemical composition of a soluble stimulus', 'delicate discrimination (especially of aesthetic values)', '(physics) the six kinds of quarks', 'vigorous and enthusiastic enjoyment', 'a feeling of pleasure and enjoyment', 'a predisposition to like something']
3416	guía	a2	['the act of guiding or showing the way', 'one of the long curved tail feathers of a rooster', 'the shaped bar used to steer a bicycle', 'a model or standard for making comparisons', 'something that offers basic information or instruction', 'a message describing how something is to be done', 'someone who shows the way by leading or advising', 'someone who can find paths through unexplored territory', 'someone employed to conduct others']
3417	gélido	c1	['extremely cold']
3418	género	c1	['articles of commerce', 'a class of art (or artistic endeavor) having a characteristic form or technique', 'commodities offered for sale', 'a kind of literary or artistic work', 'a grammatical category in inflected languages governing the agreement between nouns and pronouns and adjectives; in some languages it is quite arbitrary but in Indo-European languages it is usually based on sex or animateness', 'a style of expressing yourself in writing', '(biology) taxonomic group containing one or more species']
3419	góndola	c1	['long narrow flat-bottomed boat propelled by sculling; traditionally used on canals of Venice', 'a streamlined enclosure for an aircraft engine']
3420	gótico	a1	['of or relating to the Goths', 'of or relating to the language of the ancient Goths']
3421	haber	a2	"[""used in the phrase `to your credit' in order to indicate an achievement deserving praise"", 'have an existence, be extant', 'occupy a certain position or area; be somewhere']"
3422	habilidad	b2	['the quality of having great facility and competence', 'the (technical) knowledge and skill required to do something', 'intelligence as manifested in being quick and witty', 'an ability that has been acquired by training', 'skill in an occupation or trade', 'the state of being cognitively skillful', 'adroitness in using the hands']
3423	habitabilidad	c1	['suitability for living in or on']
3424	habitación	a2	['the act of dwelling in or living permanently in a place (said of both animals and men)', 'a room used primarily for sleeping', 'an area within a building enclosed by walls and floor and ceiling', 'apartment consisting of a series of connected rooms used as a living unit (as in a hotel)']
3425	habitante	a1	['a person who inhabits a particular place']
3426	habitar	b2	['inhabit or live in; be an inhabitant of', 'be a part or adjunct']
3427	habitual	c1	['occurring or encountered or experienced or observed frequently or in accordance with regular practice or procedure', 'commonly used or practiced; usual', 'habitual', 'in accord with regular practice or procedure', 'in accordance with convention or custom', 'coming at short intervals or habitually', 'relating to a person who does something regularly']
3428	habla	a1	['the mental faculty or power of vocal communication', 'a manner of speaking that is natural to native speakers of a language', '(language) communication by word of mouth', 'the exchange of spoken words', 'the utterance of intelligible speech']
3429	hablador	b2	['passerine bird of New World tropics', 'an obnoxious and foolish and loquacious talker']
3430	hablar	a1	['express in speech', 'discuss or mention', 'reveal information', 'exchange thoughts; talk with', 'use language', 'speak, pronounce, or utter in a certain way', 'give a speech to', 'make a characteristic or natural sound']
3431	hacendado	b2	['a landowner', 'the owner or manager of a plantation']
3432	hacer	c1	['behave in a certain way', 'cause to become', 'add to the odometer', 'make, formulate, or derive in the mind', 'cause to do; cause to act in a specified manner', 'make or cause to be or to become', 'create or design, often in a certain way', 'create or manufacture a man-made product', 'carry out', 'give rise to; cause to happen or occur, not always intentionally', 'compel or make somebody or something to act in a certain way', 'make by shaping or bringing together constituents', 'prepare by brewing', 'carry out or perform an action', 'organize or be responsible for', 'bring into existence', 'form or shape by cutting or incising', 'achieve a point or goal', 'perform an action, or work out or perform (an action)', 'engage in', 'act so as to bring into existence', 'get (something) done', 'emit or utter', 'carry out or commit', 'form by assembling individuals or constituents', 'constitute the essence of']
3433	hacha	b2	['weapon consisting of a fighting ax; used by North American Indians', 'someone who is dazzlingly skilled in any field']
3434	hacienda	c1	['workplace consisting of farm buildings and cultivated land as a unit', 'house for a farmer and family', 'the federal department that collects revenue and administers federal finances; the Treasury Department was created in 1789', 'extensive landed property (especially in the country) retained by the owner for his own use', 'everything you own; all of your assets (whether real property or personal property) and liabilities', 'a large estate in Spanish-speaking countries', 'a treasury for government funds']
3435	hada	b2	['the enchanted realm of fairies']
3436	haiku	c1	['an epigrammatic Japanese verse form of three short lines']
3437	halcón	a1	['diurnal bird of prey typically having short rounded wings and a long tail', 'an advocate of an aggressive policy on foreign relations']
3438	hallar	c1	['find unexpectedly']
3439	hallazgo	c1	['the act of discovering something', 'the act of determining the properties of something, usually by research or calculation', 'a productive insight', 'something that is discovered']
3440	hambre	a2	['strong desire for something (not food or drink)', 'an appetite for food', 'prolonged unfulfilled desire or need', 'a physiological need for food; the consequence of food deprivation', 'an acute insufficiency']
3441	hambriento	b2	['feeling hunger; feeling a need or desire to eat food', 'suffering from lack of food']
3442	hambruna	c1	['a severe shortage of food (as through crop failure) resulting in violent hunger and starvation and death', 'an acute insufficiency']
3443	harina	c1	['ground oil cake']
3444	harto	b1	['having a strong distaste from surfeit']
3445	harvard	b1	['a university in Massachusetts']
3446	haz	b2	['a bundle of sticks and branches bound together', 'a sudden flash (as of lightning)', 'a column of light (as from a beacon)']
3447	hazaña	c1	['a notable achievement', 'a masterly or brilliant feat']
3448	hazmerreír	c1	['a victim of ridicule or pranks']
3449	hechizo	b2	['a psychological state induced by (or as if induced by) a magical incantation']
3450	hecho	c1	['something done (usually as opposed to something said)', 'a piece of information about circumstances that exist or events that have occurred', 'a statement or assertion of verified information about something that is the case or has happened', 'an event that happens']
3451	helada	b1	['coldness as evidenced by frost', 'the formation of frost or ice on a surface']
3452	heladera	b1	['a house for storing ice']
3453	helar	c1	['put ice on or put on ice', 'cause to freeze', 'change from a liquid to a solid when cold', 'depress or discourage']
3454	helecho	b1	['any of numerous flowerless and seedless vascular plants having true roots from a rhizome and fronds that uncurl upward; reproduce by spores']
3455	helicóptero	b1	['an aircraft without wings that obtains its lift from the rotation of overhead blades']
3456	hembra	c1	['an animal that produces gametes (ova) that can be fertilized by male gametes (spermatozoa)']
3457	hemisferio	b2	['either half of the cerebrum', 'half of the terrestrial globe', 'half of a sphere']
3458	hender	b2	['make by cutting into']
3459	heredar	c1	['passed on, as by inheritance', 'obtain from someone after their death', 'receive from a predecessor']
3460	heredero	b1	['a person who is entitled by law or by the terms of a will to inherit the estate of another']
3461	herejía	c1	['a belief that rejects the orthodox tenets of a religion']
3462	herencia	b2	['hereditary succession to a title or an office or property', 'the total of inherited attributes', '(genetics) attributes acquired via biological heredity from the parents', 'that which is inherited; a title or property or estate that passes by law to the heir on the death of the owner', '(law) a gift of personal property by will', 'the biological process whereby genetic factors are transmitted from one generation to the next']
3463	herida	c1	['the act of inflicting a wound', 'a casualty to military personnel resulting from combat', 'any physical damage to the body caused by violence or accident or fracture etc.', 'an injury to living tissue (especially an injury involving a cut or break in the skin)']
3464	herido	a2	['suffering from physical injury especially that suffered in battle', 'people who are wounded', 'someone injured or killed in an accident']
3465	herir	b2	['cause injuries or bodily harm to', 'cause to feel resentment or indignation', 'hurt the feelings of']
3466	hermanastro	b2	['a brother who has only one parent in common with you']
3467	hermano	a1	"['a fellow Black man', 'a male with the same parents as someone else', 'a male person who is a fellow member (of a fraternity or religion or other group)', 'a close friend who accompanies his buddies in their activities', 'a sibling who is male', ""a person's brother or sister""]"
3468	hermoso	a2	['delighting the senses or exciting intellectual or emotional admiration', '(poetic )beautiful, especially to the sight', 'very pleasing to the eye', 'appealing to the emotions as well as the eye', 'attractively feminine', '(of weather) highly enjoyable']
3469	heroico	b2	['having or displaying qualities appropriate for heroes', 'showing extreme courage; especially of actions courageously undertaken in desperation as a last resort; ; - G.C.Marshall', 'very imposing or impressive; surpassing the ordinary (especially in size or scale)', 'relating to or characteristic of heroes of antiquity']
3470	heroína	c1	['street names for heroin', 'a narcotic that is considered a hard drug; a highly addictive morphine derivative; intravenous injection provides the fastest and most intense rush', 'the main good female character in a work of fiction', 'a woman possessing heroic qualities or a woman who has performed heroic deeds']
3471	herramienta	b2	['the means whereby some act is accomplished', 'instrumentation (a piece of equipment or tool) used to effect an end', 'an implement used in the practice of a vocation']
3472	hervir	b2	['come to the boiling point and change from a liquid to vapor']
3473	hidratar	a2	['make moist']
3474	hidrografía	c1	['the science of the measurement and description and mapping of the surface waters of the earth with special reference to navigation']
3475	hidráulico	c1	['of or relating to the study of hydraulics', 'moved or operated or effected by liquid (water or oil)']
3476	hielo	b2	['a rink with a floor of ice for ice hockey or ice skating', 'the frozen part of a body of water', 'an aloof unemotional person', 'water frozen in the solid state']
3477	hierba	a2	['the most commonly used illicit drug; considered a soft drug, it consists of the dried leaves of the hemp plant; smoked or chewed for euphoric effect', 'street names for marijuana', 'aromatic potherb used in cookery for its savory qualities', 'a medicinal or magical or poisonous beverage', 'narrow-leaved green herbage: grown as lawns; used as pasture for grazing animals; cut and dried as hay', 'a plant lacking a permanent woody stem; many are flowering garden plants or potherbs; some having medicinal properties; some are pests', 'a strong-smelling plant from whose dried leaves a number of euphoriant and hallucinogenic drugs are prepared']
3478	hierro	b1	['a heavy ductile magnetic metallic element; is silver-white in pure form but readily rusts; used in construction and tools and armament; plays a role in the transport of oxygen by the blood']
3479	higiene	b2	['the science concerned with the prevention of illness and maintenance of health']
3480	higo	b1	['fleshy sweet pear-shaped yellowish or purple multiple fruit eaten fresh or preserved or dried']
3481	hija	b1	['a human offspring (son or daughter) of any age', 'a female human offspring']
3482	hijo	c1	['a male child (a familiar term of address to a boy)', 'a human offspring (son or daughter) of any age', 'a member of a clan or tribe', 'a male human offspring']
3483	hilera	c1	['(construction) a layer of masonry', 'a collection of objects threaded on a single strand', 'a connected series of events or actions or developments', 'an arrangement of objects or people side by side in a line', 'a vertical array of numbers or other information', 'any one of two or more competitors who tie one another']
3484	hilo	b1	['the yarn (as in a rug or velvet or corduroy) that stands up from the weave', 'a fine cord of twisted fibers (of cotton or silk or wool or nylon etc.) used in sewing and weaving']
3485	hincapié	c1	['a revised statement']
3486	hinchar	c1	['become inflated', 'cause to become swollen', 'to swell or cause to enlarge,', 'fill with gas or air', 'make bloated or swollen', 'add details to', 'praise extravagantly']
3487	hipermercado	a2	['a huge supermarket (usually built on the outskirts of a town)']
3488	hipnotizar	b1	['induce hypnosis in', 'attract strongly, as if with a magnet']
3489	hipocondríaco	a2	['a patient with imaginary symptoms and ailments']
3490	hipocorístico	c1	['a name of endearment (especially one using a diminutive suffix)']
3491	hipocresía	c1	['smug self-serving earnestness']
3492	hipodérmico	b1	['of or relating to the hypodermis']
3493	hipotético	c1	['not based on fact or investigation']
3494	hipócrita	b1	['excessively or hypocritically pious', 'lacking sincerity', 'professing feelings or virtues one does not have']
3495	hipótesis	c1	['a tentative insight into the natural world; a concept that is not yet verified but that if true would explain certain facts or phenomena', 'a proposal intended to explain certain facts or observations']
3496	hispánico	c1	['of or relating to or characteristic of Spain or the people of Spain']
3497	historia	a1	['the discipline that records and interprets past events involving human beings', 'all that is remembered of the past as preserved in writing; a body of knowledge', 'a piece of fiction that narrates a chain of related events', 'a record or narrative description of past events', 'a short account of the news', 'a statement that deviates from or perverts the truth', 'a trivial lie', 'the act of giving an account describing incidents or a course of events', 'the continuum of events occurring in succession leading from the past to the present and even into the future']
3498	historiador	c1	['a person who is an authority on history and who studies it and writes about it']
3499	histéresis	c1	['the lagging of an effect behind its cause; especially the phenomenon in which the magnetic induction of a ferromagnetic material lags behind the changing magnetic field']
3500	histórico	a1	['important in history', 'belonging to the past; of what is important or famous in the past', 'having once lived or existed or taken place in the real world as distinct from being legendary', 'of or relating to the study of history']
3501	hito	a2	['stone post at side of a road to show distances', 'a significant event in your life (or in a project)']
3502	hocico	c1	"[""a long projecting or anterior elongation of an animal's head; especially the nose""]"
3503	hogar	c1	['a fireplace in which a relatively small fire is burning', 'an open recess in a wall at the base of a chimney where a fire can be built', 'home symbolized as a part of the fireplace', 'an institution where people are cared for', 'a social unit living together', 'the country or state or city where you live', 'an environment offering affection and security']
3504	hoja	a2	['the flat part of a tool or weapon that (usually) has a cutting edge', 'paper used for writing or printing', 'a sheet of any written or printed material (especially in a manuscript or book)', 'the main organ of photosynthesis and transpiration in higher plants']
3505	hojarasca	a2	['nonsensical talk or writing']
3506	hojear	b1	['twitch or flutter', 'turn over pages']
3507	hola	a1	['an expression of greeting']
3508	holandés	a2	['the West Germanic language of the Netherlands', 'a native or inhabitant of Holland']
3509	hollín	c1	['a black colloidal substance consisting wholly or principally of amorphous carbon and used to make pigments and ink']
3510	hombre	b2	"['any living or extinct member of the family Hominidae characterized by superior intelligence, articulate speech, and erect carriage', 'all of the living human inhabitants of the earth', ""a married man; a woman's partner in marriage"", 'an adult person who is male (as opposed to a woman)', 'a male person who plays a significant role (husband or lover or boyfriend) in the life of a particular woman', 'the generic use of the word to refer to any human being']"
3511	hombro	b2	['the part of the body between the neck and the upper arm', 'a ball-and-socket joint between the head of the humerus and a cavity of the scapula']
3512	homenaje	b2	['respectful deference', 'something given or done as an expression of esteem']
3513	homeópata	c1	['a practitioner of homeopathy']
3514	homicidio	c1	['a murder carried out by an underworld syndicate']
3515	homogéneo	c1	['all of the same or similar kind or nature']
3516	homologar	c1	['make homologous', 'plastic surgery to lift or reshape the breasts']
3517	homosexual	c1	['sexually attracted to members of your own sex', 'homosexual or arousing homosexual desires', 'of or concerning homosexual love', 'someone who practices homosexuality; having a sexual attraction to persons of the same sex']
3518	homínido	b2	['a primate of the family Hominidae']
3519	hondo	c1	['showing intellectual penetration or emotional depth']
3520	honestidad	b1	['according with conscience or morality']
3521	honesto	c1	['not disposed to cheat or defraud; not deceptive or fraudulent']
3522	hongo	c1	['an organism of the kingdom Fungi lacking chlorophyll and feeding on organic matter; ranging from unicellular or multicellular organisms to spore-bearing syncytia']
3523	honor	c1	['the quality of being honorable and having a good name', 'a tangible symbol signifying approval or distinction', 'the state of being honored']
3524	honorario	c1	['a fixed charge for a privilege or for professional services']
3525	honrar	c1	['show respect towards', 'bestow honor or rewards upon', 'confer dignity or honor upon']
3526	hora	b1	['distance measured by the time taken to cover it', 'a meeting arranged in advance', 'the official time in a local region (adjusted for location around the Earth); established by law or custom', 'a reading of a point in time as given by a clock', 'a period of time equal to 1/24th of a day', 'clock time']
3527	horario	a1	['an ordered list of times at which things are planned to occur', 'a schedule of times of arrivals and departures']
3528	horizontal	c1	['parallel to or in the plane of the horizon or a base line']
3529	horizonte	c1	['the range of interest or activity that can be anticipated', 'the line at which the sky and Earth appear to meet', 'the great circle on the celestial sphere whose plane passes through the sensible horizon and the center of the Earth', 'a specific layer or stratum of soil or subsoil in a vertical cross section of land']
3530	hormiga	b2	['social insect living in organized colonies; characteristically the males and fertile queen have wings during breeding season; wingless sterile females are the workers']
3531	hormigueo	b1	['a somatic sensation as from many tiny prickles', 'an almost pleasurable sensation of fright']
3532	hormona	b2	['the secretion of an endocrine gland that is transmitted by the blood to the tissue on which it has a specific effect']
3533	hornear	c1	['bake in an oven']
3534	horquilla	c1	['the furcula of a domestic fowl']
3535	horrible	b1	['provoking horror; ; ; ; - Winston Churchill', 'causing fear or dread or terror', 'shockingly repellent; inspiring horror', 'exceptionally bad or displeasing', 'exceedingly bad', 'offensive or even (of persons) malicious; ; ; ; ; ; - Ezra Pound', 'causing or able to cause nausea']
3536	horror	a2	['something that inspires dislike; something horrible', 'a quality of extreme unpleasantness', 'an experience that appalls', 'hate coupled with disgust', 'intense aversion', 'intense and profound fear', 'an overwhelming feeling of fear and anxiety']
3537	horrorizar	a2	['fill with apprehension or alarm; cause to be unpleasantly surprised', 'strike with disgust or revulsion']
3538	hortaliza	c1	['edible seeds or roots or stems or leaves or bulbs or tubers or nonsweet fruits of any of numerous herbaceous plant']
3539	horticultor	b1	['an expert in the science of cultivating plants (fruit or flowers or vegetables or ornamental plants)']
3540	hospedar	b1	['lodge and take meals (at)', 'provide housing for', 'provide housing for']
3541	hospital	b1	['a health facility where patients receive treatment', 'a medical institution where sick or injured people are given medical or surgical care']
3542	hospitalidad	b2	['kindness in welcoming guests or strangers']
3543	hostal	b2	['a hotel providing overnight lodging for travelers']
3544	hostelero	a1	['the owner or manager of an inn', 'an owner or manager of hotels']
3545	hostería	b1	['a hotel providing overnight lodging for travelers']
3546	hostil	b1	"[""not belonging to your own country's forces or those of an ally"", 'very unfavorable to life or growth', 'characterized by enmity or ill will', 'impossible to bring into friendly accord']"
3547	hotel	a1	['a building where travelers can pay for lodging and meals and other services']
3548	hotelero	b1	['an owner or manager of hotels']
3549	hoy	b1	['the present time or age']
3550	hoyo	c1	['a sizeable hole (usually in the ground)']
3551	hoz	b2	['an edge tool for cutting grass or crops; has a curved blade and a short handle', 'an implement for sharpening scythes']
3552	hueco	c1	['a small recess opening off a larger room', 'an opening deliberately made in or through something', 'a blank gap or missing part', 'a vertical passageway through a building (as for an elevator)', 'an opening into or through something', 'a depression hollowed out of solid matter', 'a small concavity', 'a cavity or space in something']
3553	huelga	c1	"[""a group's refusal to work in protest against low pay or bad work conditions""]"
3554	huella	c1	['a device produced by pressure on a surface', 'a smudge made by a (dirty) finger', 'a distinctive influence', 'a learning process in early life whereby species specific patterns of behavior are established', 'a mark of a foot or shoe on a surface']
3555	huerta	b2	['a garden where fruit and vegetables are grown for marketing', 'a farm where vegetables are grown for market']
3556	huerto	b1	['a small garden where vegetables are grown']
3557	hueso	c1	['hard monotonous routine work', 'a shade of white the color of bleached bones', 'rigid connective tissue that makes up the skeleton of vertebrates', 'the hard inner (usually woody) layer of the pericarp of some fruits (as peaches or plums or cherries or olives) that contains the seed']
3558	hueva	c1	['fish eggs or egg-filled ovary; having a grainy texture']
3559	huevo	a1	['animal reproductive body consisting of an ovum or embryo together with nutritive and protective envelopes; especially the thin-shelled reproductive body laid by e.g. female birds', 'one of the two male reproductive glands that produce spermatozoa and secrete androgens', 'oval reproductive body of a fowl (especially a hen) used as food']
3560	huir	c1	['avoid and stay away from deliberately; stay clear of', 'run away from confinement', 'run away quickly']
3561	humanidad	b2	['all of the living human inhabitants of the earth', 'the quality of being human', 'the quality of compassion or consideration for others (people or animals)']
3562	humanista	a2	['an advocate of the principles of humanism; someone concerned with the interests and welfare of humans']
3563	humanitario	b2	['marked or motivated by concern with the alleviation of suffering', 'marked by humanistic values and devotion to human welfare', 'of or relating to or characteristic of humanitarianism', 'an advocate of the principles of humanism; someone concerned with the interests and welfare of humans']
3564	humano	a2	['a human being', 'showing evidence of moral and intellectual advancement', 'capable of making an error', 'having human form or attributes as opposed to those of animals or divine beings', 'marked by humanistic values and devotion to human welfare', 'of earthly origin (as mortals are)', 'characteristic of humanity', 'relating to a person']
3565	humedad	c1	['the condition of containing or being covered by a liquid (especially water)', 'wetness caused by water', 'wetness in the atmosphere', 'a slight wetness']
3566	humilde	b2	['reluctant to draw attention to yourself', 'conscious of your own shortcomings', 'free from pomp or affectation', 'marked by meekness or modesty; not arrogant or prideful; ; - B.K.Malinowski', 'marked by poverty befitting a beggar', 'used of unskilled work (especially domestic work)', 'low or inferior in station or quality']
3567	humillar	c1	['surpass or beat by a wide margin', 'cause to feel shame; hurt the pride of', 'cause to be unpretentious']
3568	humo	c1	['a hot vapor containing fine particles of carbon being produced by combustion']
3569	humor	b1	"['the trait of merry joking', 'the trait of appreciating (and being able to express) the humorous', 'a fluid product of inflammation', 'a sudden outburst of anger', 'a characteristic (habitual or relatively temporary) state of feeling', ""the state of a person's emotions (especially with regard to pleasure or dejection)"", 'the prevailing psychological state']"
3570	hundir	b2	['show (a theory or claim) to be baseless, or refute and make obsolete', 'embed deeply', 'fall or descend to a lower place or level', 'cause to sink', 'ruin utterly']
3571	huésped	c1	"['a visitor to whom hospitality is extended', 'a customer of a hotel or restaurant etc.', ""a tenant in someone's house""]"
3572	hábil	c1	['quick or skillful or adept in action or thought', 'skillful in physical movements; especially of the hands', 'having a strong healthy body', 'having or showing knowledge and skill and aptitude']
3573	hábito	c1	['a customary way of operation or behavior', '(psychology) an automatic pattern of behavior in reaction to a specific situation; may be inherited or acquired through frequent repetition', 'habitual mode of behavior', 'a distinctive attire worn by a member of a religious order', 'an established custom']
3574	hélice	b2	['a curve that lies on the surface of a cylinder or cone and cuts the element at a constant angle']
3575	héroe	c1	['the principal character in a play or movie or novel or poem', 'someone who fights for a cause', '(classical mythology) a being of great strength and courage celebrated for bold exploits; often the offspring of a mortal and a god']
3576	híbrido	a2	['a composite of mixed origin']
3577	húmedo	a1	['covered or soaked with a liquid such as water', 'unpleasantly cool and humid', 'slightly wet', 'hot or warm and humid']
3578	ibérico	b1	['of or relating to the Iberian Peninsula or its inhabitants']
3579	icono	b2	['(computer science) a graphic symbol (usually a simple picture) that denotes a program or a command or a data file or a concept in a graphical user interface']
3580	idea	b2	['a product of your creative thinking and work', 'the power of creative imagination', 'the clear (and often sudden) understanding of a complex situation', 'the content of cognition; the main thing you are thinking about', 'a personal view', 'your intention; what you intend to do', 'an indication of potential opportunity', 'a remark expressing careful consideration', 'witty remark']
3581	ideal	a2	['constituting or existing only in the form of an idea or mental image or conception', 'most suitable or right for a particular purpose', 'conforming to an ultimate standard of perfection or excellence; embodying an ideal', 'not practical or realizable; speculative', 'of or relating to the philosophical doctrine of the reality of ideas', 'the idea of something that is perfect; something that one hopes to attain', 'an ideal instance; a perfect embodiment of a concept']
3582	idealizar	b1	['interpret romantically']
3583	idear	b2	['come up with (an idea, plan, explanation, theory, or principle) after a mental effort', 'have the idea for', 'conceive or fashion in the mind; invent', 'devise or compose']
3584	identidad	a1	['the distinct personality of an individual regarded as a persisting entity', 'exact sameness', 'the quality of being the same in quantity or measure or value or status', 'the individual characteristics by which a thing or person is recognized or known', 'an operator that leaves unchanged the element on which it operates']
3585	identificación	b1	['the act of designating or identifying something', 'the attribution to yourself (consciously or unconsciously) of the characteristics of another person (or group of persons)', 'the perception that something has occurred or some state exists', 'the process of recognizing something or someone by remembering', 'evidence of identity; something that identifies a person or thing', 'a card or badge used to identify the bearer']
3586	identificar	c1	['consider to be equal or the same', 'recognize as being; establish the identity of someone or something', 'identify as in botany or biology, for example', 'conceive of as united or associated', 'give the name or identifying characteristics of; refer to by name or some other identifying characteristic property']
3587	ideología	c1	['imaginary or visionary theorization', 'an orientation that characterizes the thinking of a group or nation']
3588	ideológico	c1	['concerned with or suggestive of ideas']
3589	ideólogo	c1	['an advocate of some ideology']
3590	idioma	c1	['a human written or spoken language used by a community; opposed to e.g. a computer language']
3591	idiomático	c1	['of or relating to or conforming to idiom']
3592	idiota	b1	['a man who is a stupid incompetent fool', 'an awkward stupid person', '(Yiddish) a jerk']
3593	idéntico	a2	['coinciding exactly when superimposed', 'exactly alike; incapable of being perceived as different', 'being the exact same one; not any other:']
3594	idólatra	c1	['a lover blind with admiration and devotion']
3595	idóneo	c1	"['having the requisite qualities or resources to meet a task', 'having the requisite qualities for', ""appropriate for a condition or purpose or occasion or a person's character, needs"", 'occurring at a convenient or suitable time', 'worthy of being chosen especially as a spouse', 'meeting adequate standards for a purpose', 'meant or adapted for an occasion or use', 'being precisely fitting and right', 'fitting or appropriate and deserved; used especially of punishment', 'most suitable or right for a particular purpose']"
3596	iglesia	a1	['a place for public (especially Christian) worship', 'an institution to express belief in a divine power', 'the body of ordained religious practitioners', 'in Christianity, clergymen collectively (as distinguished from the laity)']
3597	ignorancia	c1	['unconsciousness resulting from lack of knowledge or attention', 'the lack of knowledge or education', 'an unenlightened state', 'ignorance (especially of orthodox beliefs)']
3598	ignorante	c1	"[""(often followed by `of') not aware""]"
3599	ignorar	c1	['make undecipherable or imperceptible by obscuring or concealing', 'dismiss as insignificant', 'be ignorant of or in the dark about', 'overtake with darkness or night', 'show no concern or interest; always used in the negative', 'fail to notice', 'make impossible, especially beforehand']
3600	igual	b1	['having the requisite qualities or resources to meet a task', 'not made or become different', 'lacking in liveliness or charm or surprise', 'having the same quantity, value, or measure as another', 'having the same or similar characteristics', 'equal in amount or value', 'a person who is of equal standing with another in a group']
3601	igualar	c1	['make equal, uniform, corresponding, or matching']
3602	igualdad	a2	['the quality of being alike', 'exact sameness', 'the quality of being the same in quantity or measure or value or status', 'a quality of uniformity and lack of variation', 'a state of being essentially equal or equivalent; equally balanced']
3603	iguana	b1	['large herbivorous tropical American arboreal lizards with a spiny crest along the back; used as human food in Central America and South America']
3604	ilegal	b1	['not just or fair', 'contrary to or prohibited by or defiant of law', 'unlawfully violating the rights of others', 'prohibited by law or by official or accepted rules', 'having no legally established claim', 'not morally right or permissible']
3605	ilegítimo	b1	['of marriages and offspring; not recognized as lawful']
3606	iluminación	b2	['the visual effect of illumination on objects or scenes as created in pictures', 'the luminous flux incident on a unit area', 'mental understanding as an enlightening experience', 'the degree of visibility of your environment', 'a condition of spiritual awareness; divine illumination']
3607	iluminar	c1	['make lighter or brighter', 'make understand', 'fall to somebody by assignment or lot']
3608	ilusión	c1	['an illusory feat; considered magical by naive observers', 'the act of deluding; deception by creating illusory ideas', 'street name for lysergic acid diethylamide', 'absentminded dreaming while awake', 'something many people believe that is false', 'an erroneous mental representation', 'experiencing joy and pleasure', 'the emotion of great happiness']
3609	ilustración	b2	['a visual representation (a picture or diagram) that is used make some subject more pleasing or easier to understand', 'profound scholarly knowledge', 'education that results in understanding and the spread of knowledge', 'showing by example', 'artwork that helps make something clear or attractive', 'illustrations used to decorate or explain a text']
3610	ilustrar	a2	['make understand', 'clarify by giving an example of', 'supply with illustrations', 'add embellishments and paintings to (medieval manuscripts)', 'depict with an illustration', 'be characteristic of']
3611	ilustre	b1	['having or conferring glory', 'worthy of respect or honor', 'marked by exceptional merit']
3612	imagen	c1	['a visual representation (of an object or scene or person or abstraction) produced on a surface', '(Jungian psychology) a personal facade that one presents to the world', 'a likeness in which left and right are reversed', 'a representation by picture or portraiture', 'the ability to form mental images of things or events', 'an iconic mental representation', 'an instance of visual perception', 'a clear and telling mental image', 'a standard or typical example', 'the visible part of a television transmission', 'language used in a figurative or nonliteral sense', 'a graphic or vivid verbal description', 'someone who closely resembles a famous person (especially an actor)']
3613	imaginación	c1	['the enactment of a pretense', 'the formation of a mental image of something that is not perceived as real and is not present to the senses']
3614	imaginar	b1	['expect, believe, or suppose', 'form a mental image of something that is not present or that is not the case', 'imagine or visualize']
3615	imaginario	b2	['not based on fact; unreal; - F.D.Roosevelt']
3616	imaginativo	a2	['(used of persons or artifacts) marked by independence and creativity in thought or action; ; - Lewis Mumford']
3617	imbécil	c1	['lacking or marked by lack of intellectual acuity', 'having a mental age of three to seven years', 'having a mental age of between eight and twelve years', 'a pompous fool', 'a stupid incompetent person']
3618	imitar	b2	"['make a parody of', 'repeat mindlessly', ""reproduce someone's behavior or looks"", 'appear like, as in behavior or appearance', 'imitate uncritically and in every aspect']"
3619	impaciencia	b1	['a dislike of anything that causes delay', 'a restless desire for change and excitement', 'a lack of patience; irritation with anything that causes delay']
